district,outcome,feature,family,measure,n,pearson_r,pearson_p,spearman_r,spearman_p,abs_pearson_r,abs_spearman_r,pearson_p_fdr,spearman_p_fdr
1,mentions,individual_bin_amount_small,individual_business_bins,dollar amount,13,0.8561509750543485,0.0001875770883328419,0.901098901098901,2.613862202954824e-05,0.8561509750543485,0.901098901098901,0.001141773581156429,0.00017425748019698827
1,mentions,individual_bin_amount_share_small,individual_business_bins,dollar share,13,-0.2811804631756343,0.3520458537102018,-0.3516483516483516,0.23869970534203375,0.2811804631756343,0.3516483516483516,0.4879843516775075,0.39686823852195435
1,mentions,individual_bin_count_small,individual_business_bins,record count,13,0.8570035037168879,0.00018185589524037597,0.9065934065934067,1.9296152005272237e-05,0.8570035037168879,0.9065934065934067,0.001141773581156429,0.00014218217267042703
1,mentions,individual_bin_count_share_small,individual_business_bins,record share,13,-0.43484425795028653,0.13755690137599114,-0.2283358418705027,0.4530613463425496,0.43484425795028653,0.2283358418705027,0.2638077560635446,0.6098902739226628
1,mentions,individual_bin_amount_medium,individual_business_bins,dollar amount,13,0.8286884084111716,0.00046382098239727246,0.8775799223697635,8.064080981259685e-05,0.8286884084111716,0.8775799223697635,0.002243930391137028,0.00036418430237946964
1,mentions,individual_bin_amount_share_medium,individual_business_bins,dollar share,13,0.10450066004767607,0.7340450662297235,-0.054945054945054944,0.8585042942308734,0.10450066004767607,0.054945054945054944,0.8323209370439595,0.8969447850173303
1,mentions,individual_bin_count_medium,individual_business_bins,record count,13,0.8069400095026237,0.0008560500304307725,0.8824554038984639,6.511877037551156e-05,0.8069400095026237,0.8824554038984639,0.003542258883881748,0.0003255938518775578
1,mentions,individual_bin_count_share_medium,individual_business_bins,record share,13,0.03915320506603004,0.8989471248109336,0.07692307692307691,0.8027630076692551,0.03915320506603004,0.07692307692307691,0.949787787915547,0.8579146646847001
1,mentions,individual_bin_amount_large,individual_business_bins,dollar amount,13,0.737622276252091,0.004004167449890149,0.7790174143548602,0.001698587880673488,0.737622276252091,0.7790174143548602,0.014014586074615521,0.00566195960224496
1,mentions,individual_bin_amount_share_large,individual_business_bins,dollar share,13,-0.07750567018338905,0.8012959125718403,0.11049892402196597,0.7193191075567242,0.07750567018338905,0.11049892402196597,0.8852967450610953,0.7883857182182865
1,mentions,individual_bin_count_large,individual_business_bins,record count,13,0.7403467387135106,0.003802605233039944,0.7884005959594428,0.001364287009422464,0.7403467387135106,0.7884005959594428,0.013650377759630567,0.004775004532978624
1,mentions,individual_bin_count_share_large,individual_business_bins,record share,13,-0.16550933320665806,0.5889390997280429,0.12154881642416257,0.6924265285342469,0.16550933320665806,0.12154881642416257,0.7232585435256668,0.7881277560552404
1,mentions,business_bin_amount_micro,individual_business_bins,dollar amount,13,0.33568994127651614,0.26214925308954606,0.4455210556068154,0.12707780280586917,0.33568994127651614,0.4455210556068154,0.39043505779294096,0.24709572767807897
1,mentions,business_bin_count_micro,individual_business_bins,record count,13,0.45909011472449496,0.11454515367032209,0.4558423058385518,0.11746584490383824,0.45909011472449496,0.4558423058385518,0.23582825755654546,0.23833649690633846
1,mentions,business_bin_amount_small,individual_business_bins,dollar amount,13,0.4485502749571965,0.12420434210351897,0.4227902272907451,0.15005406729785892,0.4485502749571965,0.4227902272907451,0.25200881006511094,0.28388607326621956
1,mentions,business_bin_count_small,individual_business_bins,record count,13,0.5034813509540906,0.07942216388285406,0.46833479552678664,0.10650011041485613,0.5034813509540906,0.46833479552678664,0.17934037005805756,0.22253754415044563
1,mentions,business_bin_amount_medium,individual_business_bins,dollar amount,13,0.3920854332481435,0.1851528644518541,0.40184252074340204,0.17348521112407828,0.3920854332481435,0.40184252074340204,0.32064543447657823,0.3238390607649461
1,mentions,business_bin_count_medium,individual_business_bins,record count,13,0.39178787287248895,0.18551628709002027,0.39886201760873286,0.17699814863144336,0.39178787287248895,0.39886201760873286,0.32064543447657823,0.3260492211631852
1,mentions,business_bin_amount_large,individual_business_bins,dollar amount,13,0.3596426222325885,0.22744645249088266,0.46305596322319703,0.11104548586756126,0.3596426222325885,0.46305596322319703,0.35493247735461453,0.22862305913909672
1,mentions,business_bin_count_large,individual_business_bins,record count,13,0.5005673281551037,0.08146276389771963,0.4899789435061114,0.08918310303320724,0.5005673281551037,0.4899789435061114,0.1810031695249177,0.19508803788514084
1,mentions,same_district_count,geography,record count,13,0.5475721063455778,0.05274136984090559,0.6685013201750863,0.012492173132818892,0.5475721063455778,0.6685013201750863,0.13316032135473307,0.03801965736075315
1,mentions,same_district_share,geography,record share,12,-0.6793549582855367,0.015102422251312104,-0.8531468531468532,0.00041811794041499677,0.6793549582855367,0.8531468531468532,0.045963893808341184,0.0015009361963615269
1,mentions,portland_count,geography,record count,13,0.7753142798793282,0.0018468729057704433,0.888584059327378,4.9102393737752395e-05,0.7753142798793282,0.888584059327378,0.00698816775156384,0.0002749734049314134
1,mentions,portland_share,geography,record share,12,-0.5505514864966448,0.06360547357492605,-0.3537658665108649,0.2592665286763142,0.5505514864966448,0.3537658665108649,0.14841277167482744,0.40783498892903364
1,mentions,oregon_count,geography,record count,13,0.899189136687638,2.8928418261078145e-05,0.9340659340659341,2.9987037500995772e-06,0.899189136687638,0.9340659340659341,0.0004912095456492938,5.86399834355197e-05
1,mentions,oregon_share,geography,record share,13,-0.6935466611528172,0.008561545555590222,-0.7845423605559583,0.0014948343256058737,0.6935466611528172,0.7845423605559583,0.02853848518530074,0.005104312331337129
1,mentions,same_district_bin_count_micro,geography_bins,record count,13,0.47149226778043574,0.10384248108247783,0.6868131868131868,0.009509496050393584,0.47149226778043574,0.6868131868131868,0.21698428882905815,0.030257487433070496
1,mentions,same_district_bin_count_share_micro,geography_bins,record share,12,0.44492702626105163,0.1472442617458238,0.2837132196770302,0.37150966693927856,0.44492702626105163,0.2837132196770302,0.2763597703798542,0.5361995192938042
1,mentions,same_district_bin_count_small,geography_bins,record count,13,0.6739738991652618,0.011535738838393025,0.6703296703296703,0.01216622031995202,0.6739738991652618,0.6703296703296703,0.03670462357670508,0.037850463217628506
1,mentions,same_district_bin_count_share_small,geography_bins,record share,12,-0.4570844385289858,0.13519657213034397,-0.3216783216783217,0.30790987618065263,0.4570844385289858,0.3216783216783217,0.2638077560635446,0.46855850723142795
1,mentions,same_district_bin_count_medium,geography_bins,record count,13,0.12116811175059888,0.6933477639049345,0.4358154023609824,0.1365809616907405,0.12116811175059888,0.4358154023609824,0.8089057245557569,0.26193609091374886
1,mentions,same_district_bin_count_share_medium,geography_bins,record share,12,-0.06545374558232014,0.8398389989816957,0.41305268430323794,0.18202167868279395,0.06545374558232014,0.41305268430323794,0.8982155705830617,0.33094850669598896
1,mentions,same_district_bin_count_large,geography_bins,record count,13,0.49574268313446157,0.08492072473127568,0.47027915679246163,0.10485816427104891,0.49574268313446157,0.47027915679246163,0.18290617634428608,0.2224264090598007
1,mentions,same_district_bin_count_share_large,geography_bins,record share,12,-0.06519161694051517,0.8404731410455791,0.14502275676240747,0.6529285243100875,0.06519161694051517,0.14502275676240747,0.8982155705830617,0.7746609610458666
1,mentions,portland_bin_count_micro,geography_bins,record count,13,0.7762298342854222,0.001809305322508249,0.8681318681318682,0.00011910255980042716,0.7762298342854222,0.8681318681318682,0.00698816775156384,0.0005052835870321152
1,mentions,portland_bin_count_share_micro,geography_bins,record share,12,0.4441372892456745,0.1480498769892076,0.1188811188811189,0.712884219214772,0.4441372892456745,0.1188811188811189,0.2763597703798542,0.7883857182182865
1,mentions,portland_bin_count_small,geography_bins,record count,13,0.7333842430652371,0.0043340018855316485,0.9120879120879121,1.3975552674444554e-05,0.7333842430652371,0.9120879120879121,0.014799030828644652,0.00012228608590138986
1,mentions,portland_bin_count_share_small,geography_bins,record share,12,-0.5059764733413429,0.09327486488264808,-0.21678321678321683,0.49855598552418845,0.5059764733413429,0.21678321678321683,0.19785577399349594,0.658470169560249
1,mentions,portland_bin_count_medium,geography_bins,record count,13,0.8042929761803717,0.0009176187254115275,0.8341288527188601,0.0003927101802703398,0.8042929761803717,0.8341288527188601,0.00367047490164611,0.0014468269799433572
1,mentions,portland_bin_count_share_medium,geography_bins,record share,12,-0.025940459817621248,0.9362193909453249,0.13380613488875975,0.6784466863299405,0.025940459817621248,0.13380613488875975,0.949787787915547,0.7876856736358089
1,mentions,portland_bin_count_large,geography_bins,record count,13,0.8801572856199795,7.210484872284771e-05,0.8937292444154387,3.824795828253145e-05,0.8801572856199795,0.8937292444154387,0.0006309174263249175,0.00024339609816156376
1,mentions,portland_bin_count_share_large,geography_bins,record share,12,-0.03402872439588603,0.916386594778949,0.521139683250959,0.08230846633904168,0.03402872439588603,0.521139683250959,0.949787787915547,0.18290770297564818
1,mentions,oregon_bin_count_micro,geography_bins,record count,13,0.8855419326731233,5.660020460597858e-05,0.9285714285714285,4.60742726993369e-06,0.8855419326731233,0.9285714285714285,0.0005282685763224668,5.86399834355197e-05
1,mentions,oregon_bin_count_share_micro,geography_bins,record share,13,0.3822131826397344,0.19745132037647692,0.2912087912087912,0.3343858561975295,0.3822131826397344,0.2912087912087912,0.33113673755227635,0.4876460402880638
1,mentions,oregon_bin_count_small,geography_bins,record count,13,0.871412080458714,0.00010437774823800268,0.9065934065934067,1.9296152005272237e-05,0.871412080458714,0.9065934065934067,0.0008595814560776691,0.00014218217267042703
1,mentions,oregon_bin_count_share_small,geography_bins,record share,13,-0.41508115927459865,0.15842219451002698,-0.20329670329670327,0.5053147342962486,0.41508115927459865,0.20329670329670327,0.2843475286077407,0.661159465434344
1,mentions,oregon_bin_count_medium,geography_bins,record count,13,0.8954481313038773,3.50863961178067e-05,0.8925653703339321,4.051562383561612e-05,0.8954481313038773,0.8925653703339321,0.0004912095456492938,0.0002466168407385329
1,mentions,oregon_bin_count_share_medium,geography_bins,record share,13,0.1032206704985719,0.7371985442389355,0.12379654077316414,0.6869954200357564,0.1032206704985719,0.12379654077316414,0.8323209370439595,0.7881277560552404
1,mentions,oregon_bin_count_large,geography_bins,record count,13,0.8322870986640123,0.0004157394231736749,0.8686238144956667,0.00011679436583657786,0.8322870986640123,0.8686238144956667,0.0022385968940120955,0.0005052835870321152
1,mentions,oregon_bin_count_share_large,geography_bins,record share,13,-0.14417953639704317,0.6384013687353226,0.14305378044898964,0.6410528751724444,0.14417953639704317,0.14305378044898964,0.7574253527368234,0.7670718164456599
1,mentions,oregon_bin_count_mega,geography_bins,record count,13,0.5381104626451496,0.057829205277253874,0.5698028822981898,0.042056666472555695,0.5381104626451496,0.5698028822981898,0.14071836723123243,0.10705333283923268
1,mentions,oregon_bin_count_share_mega,geography_bins,record share,13,0.5149335673501507,0.07174639410473875,0.5590852462516898,0.04699134461660141,0.5149335673501507,0.5590852462516898,0.16466385532235123,0.11541733765481049
1,first_place_votes,total_amount,scale,dollar amount,13,0.7582953323800108,0.002663130001568257,0.7527472527472527,0.002982233389169849,0.7582953323800108,0.7527472527472527,0.03686926149621009,0.02225311773699943
1,first_place_votes,total_record_count,scale,record count,13,0.7216885063311045,0.005353632854366258,0.7417582417582418,0.003701313735752629,0.7216885063311045,0.7417582417582418,0.03686926149621009,0.02225311773699943
1,first_place_votes,mean_amount,scale,dollar amount,13,-0.06696850252625718,0.8279191683980618,0.016483516483516484,0.9573761750901848,0.06696850252625718,0.016483516483516484,0.9569629411897508,0.9642637734721285
1,first_place_votes,median_amount,scale,dollar amount,13,-0.1740370065045568,0.5695996851885743,-0.22772053067726283,0.4543130984128523,0.1740370065045568,0.22772053067726283,0.7733497444460311,0.5845701816500072
1,first_place_votes,bin_amount_micro,overall_bins,dollar amount,13,0.7237336155728697,0.005163236781954705,0.7637362637362637,0.0023766147979084468,0.7237336155728697,0.7637362637362637,0.03686926149621009,0.02225311773699943
1,first_place_votes,bin_amount_share_micro,overall_bins,dollar share,13,0.18985112066783924,0.534443475990033,0.24175824175824176,0.4261755195945089,0.18985112066783924,0.24175824175824176,0.7408127389960852,0.557612829375993
1,first_place_votes,bin_count_micro,overall_bins,record count,13,0.7148440759026004,0.006030339469811542,0.7527472527472527,0.002982233389169849,0.7148440759026004,0.7527472527472527,0.03686926149621009,0.02225311773699943
1,first_place_votes,bin_count_share_micro,overall_bins,record share,13,0.2997865228397554,0.31967684466982976,0.32967032967032966,0.2713350545052358,0.2997865228397554,0.32967032967032966,0.4918105302612765,0.43371618509985393
1,first_place_votes,bin_amount_small,overall_bins,dollar amount,13,0.6745816599066822,0.011433043727939188,0.6978021978021978,0.008000717411226549,0.6745816599066822,0.6978021978021978,0.0470772388797496,0.028807783690461365
1,first_place_votes,bin_amount_share_small,overall_bins,dollar share,13,-0.40795429256422777,0.16642184805225743,-0.5659340659340659,0.043792592235454855,0.40795429256422777,0.5659340659340659,0.33284369610451486,0.11742948074898261
1,first_place_votes,bin_count_small,overall_bins,record count,13,0.6853042178463635,0.00973244664652809,0.7032967032967032,0.007318569842104322,0.6853042178463635,0.7032967032967032,0.04395298485528815,0.02769188588904338
1,first_place_votes,bin_count_share_small,overall_bins,record share,13,-0.36633596395390483,0.21827793002083581,-0.30769230769230765,0.30644705251252874,0.36633596395390483,0.30769230769230765,0.41128256161293864,0.4613181435672476
1,first_place_votes,bin_amount_medium,overall_bins,dollar amount,13,0.6653414282151056,0.01307099339543226,0.7317751076813702,0.0044645807582599385,0.6653414282151056,0.7317751076813702,0.04755709442115211,0.02225311773699943
1,first_place_votes,bin_amount_share_medium,overall_bins,dollar share,13,0.06439873948583347,0.8344387797857801,-0.03296703296703297,0.9148564744875124,0.06439873948583347,0.03296703296703297,0.9569629411897508,0.9348898279434433
1,first_place_votes,bin_count_medium,overall_bins,record count,13,0.6356839273105127,0.019537440628869543,0.7348178447460737,0.004220167649514765,0.6356839273105127,0.7348178447460737,0.06361027181492408,0.02225311773699943
1,first_place_votes,bin_count_share_medium,overall_bins,record share,13,0.10771327216998068,0.7261472262627804,0.22527472527472525,0.45930514272500567,0.10771327216998068,0.22527472527472525,0.9076840328284754,0.5845701816500072
1,first_place_votes,bin_amount_large,overall_bins,dollar amount,13,0.7327495312728489,0.004385150880797734,0.7757916555118286,0.00182720969536747,0.7327495312728489,0.7757916555118286,0.03686926149621009,0.02225311773699943
1,first_place_votes,bin_amount_share_large,overall_bins,dollar share,13,0.06259947332650001,0.839009434358565,0.2861075608979793,0.3433070944614319,0.06259947332650001,0.2861075608979793,0.9569629411897508,0.4854847800464694
1,first_place_votes,bin_count_large,overall_bins,record count,13,0.7172651097561411,0.005783883331442354,0.7867307674862768,0.0014196416408493557,0.7172651097561411,0.7867307674862768,0.03686926149621009,0.02225311773699943
1,first_place_votes,bin_count_share_large,overall_bins,record share,13,-0.013157139981179778,0.9659726389958333,0.33562617720724497,0.2622455798340659,0.013157139981179778,0.33562617720724497,0.98105815996621,0.43371618509985393
1,first_place_votes,bin_amount_mega,overall_bins,dollar amount,13,0.7100140353085216,0.006546027949207659,0.5765566601970552,0.03914622946156462,0.7100140353085216,0.5765566601970552,0.03686926149621009,0.10960944249238093
1,first_place_votes,bin_amount_share_mega,overall_bins,dollar share,13,0.6608540349015494,0.013927434794765974,0.5590852462516898,0.04699134461660141,0.6608540349015494,0.5590852462516898,0.04755709442115211,0.11747836154150353
1,first_place_votes,bin_count_mega,overall_bins,record count,13,0.715082193472998,0.006005748690073481,0.5765566601970552,0.03914622946156462,0.715082193472998,0.5765566601970552,0.03686926149621009,0.10960944249238093
1,first_place_votes,bin_count_share_mega,overall_bins,record share,13,0.7009155316622899,0.0076085029358384515,0.5765566601970552,0.03914622946156462,0.7009155316622899,0.5765566601970552,0.03804251467919226,0.10960944249238093
1,first_place_votes,cash_amount,cash_in_kind,dollar amount,13,0.7245565992693292,0.005088106053147092,0.7527472527472527,0.002982233389169849,0.7245565992693292,0.7527472527472527,0.03686926149621009,0.02225311773699943
1,first_place_votes,cash_amount_share,cash_in_kind,dollar share,13,0.038169582420169344,0.9014745864915439,-0.46346179030843615,0.1106914821927678,0.038169582420169344,0.46346179030843615,0.9708187854524318,0.24213761729667957
1,first_place_votes,cash_count,cash_in_kind,record count,13,0.7185027678710235,0.005660918508418028,0.7417582417582418,0.003701313735752629,0.7185027678710235,0.7417582417582418,0.03686926149621009,0.02225311773699943
1,first_place_votes,cash_count_share,cash_in_kind,record share,13,0.3138613293106355,0.29634306194684285,-0.4521578442033523,0.12083920270450219,0.3138613293106355,0.4521578442033523,0.4810053834209783,0.2590132306568943
1,first_place_votes,in_kind_amount,cash_in_kind,dollar amount,13,0.76149442034749,0.0024916015363596446,0.5375841492902727,0.058122070780990936,0.76149442034749,0.5375841492902727,0.03686926149621009,0.14275596332173213
1,first_place_votes,in_kind_amount_share,cash_in_kind,dollar share,13,-0.12048597790527646,0.6949993728095086,0.3225504895741636,0.28243973788462773,0.12048597790527646,0.3225504895741636,0.8765757855255064,0.436173967074669
1,first_place_votes,in_kind_count,cash_in_kind,record count,13,0.5283900906418482,0.06340925115612732,0.35298977688063227,0.23678841226195066,0.5283900906418482,0.35298977688063227,0.13870773690402852,0.43371618509985393
1,first_place_votes,in_kind_count_share,cash_in_kind,record share,13,-0.3184423992154785,0.2889650198315676,0.29268470350248177,0.3318288171385003,0.3184423992154785,0.29268470350248177,0.4810053834209783,0.4826187615222075
1,first_place_votes,cash_bin_amount_micro,cash_in_kind_bins,dollar amount,13,0.723628488476494,0.005172895029176939,0.7637362637362637,0.0023766147979084468,0.723628488476494,0.7637362637362637,0.03686926149621009,0.02225311773699943
1,first_place_votes,cash_bin_amount_share_micro,cash_in_kind_bins,dollar share,13,0.26295150778322735,0.3854056215909132,0.2912087912087912,0.3343858561975295,0.26295150778322735,0.2912087912087912,0.5562555363167819,0.4826187615222075
1,first_place_votes,cash_bin_count_micro,cash_in_kind_bins,record count,13,0.7151059105068924,0.006003303613467373,0.7527472527472527,0.002982233389169849,0.7151059105068924,0.7527472527472527,0.03686926149621009,0.02225311773699943
1,first_place_votes,cash_bin_count_share_micro,cash_in_kind_bins,record share,13,0.3488256233730941,0.24275190671275212,0.32967032967032966,0.2713350545052358,0.3488256233730941,0.32967032967032966,0.4357085505100679,0.43371618509985393
1,first_place_votes,cash_bin_amount_small,cash_in_kind_bins,dollar amount,13,0.6666573829609437,0.012827536442024872,0.7252747252747254,0.005023237655349916,0.6666573829609437,0.7252747252747254,0.04755709442115211,0.023290082770026036
1,first_place_votes,cash_bin_amount_share_small,cash_in_kind_bins,dollar share,13,-0.0797340638569518,0.7956899093571657,-0.2967032967032967,0.324921588485975,0.0797340638569518,0.2967032967032967,0.9565854177568651,0.4788318146109105
1,first_place_votes,cash_bin_count_small,cash_in_kind_bins,record count,13,0.6771589786942003,0.01100521114275101,0.7307692307692307,0.004547733743967148,0.6771589786942003,0.7307692307692307,0.0470772388797496,0.02225311773699943
1,first_place_votes,cash_bin_count_share_small,cash_in_kind_bins,record share,13,0.05591948208819947,0.8560182183001342,0.12087912087912088,0.6940473279966858,0.05591948208819947,0.12087912087912088,0.9569629411897508,0.7532296582909769
1,first_place_votes,cash_bin_amount_medium,cash_in_kind_bins,dollar amount,13,0.6460841017487822,0.017046617426653348,0.7317751076813702,0.0044645807582599385,0.6460841017487822,0.7317751076813702,0.056822058088844496,0.02225311773699943
1,first_place_votes,cash_bin_amount_share_medium,cash_in_kind_bins,dollar share,13,0.09365152729283187,0.7608909665830851,-0.06043956043956044,0.8445023706449681,0.09365152729283187,0.06043956043956044,0.9357312346837676,0.8743417055839414
1,first_place_votes,cash_bin_count_medium,cash_in_kind_bins,record count,13,0.6157695346593401,0.0250503641972636,0.7348178447460737,0.004220167649514765,0.6157695346593401,0.7348178447460737,0.07157246913503885,0.02225311773699943
1,first_place_votes,cash_bin_count_share_medium,cash_in_kind_bins,record share,13,0.09125094904188907,0.766865701626398,0.21978021978021978,0.4706148514721426,0.09125094904188907,0.21978021978021978,0.9357312346837676,0.5861374099827815
1,first_place_votes,cash_bin_amount_large,cash_in_kind_bins,dollar amount,13,0.6947791130772552,0.008396137663504633,0.7647875185542139,0.0023241389846800856,0.6947791130772552,0.7647875185542139,0.040140022964990266,0.02225311773699943
1,first_place_votes,cash_bin_amount_share_large,cash_in_kind_bins,dollar share,13,-0.0905404363189835,0.7686363713473805,0.25859721850394285,0.3936102694877724,0.0905404363189835,0.25859721850394285,0.9357312346837676,0.5402493894930209
1,first_place_votes,cash_bin_count_large,cash_in_kind_bins,record count,13,0.6932521741245581,0.008601433492497914,0.7867307674862768,0.0014196416408493557,0.6932521741245581,0.7867307674862768,0.040140022964990266,0.02225311773699943
1,first_place_votes,cash_bin_count_share_large,cash_in_kind_bins,record share,13,-0.31018189269960955,0.3023462410074721,0.2200827391522918,0.46998875742238644,0.31018189269960955,0.2200827391522918,0.4810053834209783,0.5861374099827815
1,first_place_votes,in_kind_bin_amount_micro,cash_in_kind_bins,dollar amount,13,-0.07824614686373488,0.7994320991253802,-0.19218555339901838,0.5293346949307849,0.07824614686373488,0.19218555339901838,0.9565854177568651,0.62802421432466
1,first_place_votes,in_kind_bin_count_micro,cash_in_kind_bins,record count,13,-0.29681360679281066,0.32473312335355414,-0.2620712091804796,0.38705707878301626,0.29681360679281066,0.2620712091804796,0.4941591007554085,0.5365147626695275
1,first_place_votes,in_kind_bin_amount_small,cash_in_kind_bins,dollar amount,13,0.5293751611983862,0.06282713191917465,0.1744848557072916,0.5685912573644218,0.5293751611983862,0.1744848557072916,0.13870773690402852,0.647177040902594
1,first_place_votes,in_kind_bin_count_small,cash_in_kind_bins,record count,13,0.5146468205187981,0.07193198105659669,0.1744848557072916,0.5685912573644218,0.5146468205187981,0.1744848557072916,0.1549304207372852,0.647177040902594
1,first_place_votes,in_kind_bin_amount_medium,cash_in_kind_bins,dollar amount,13,0.3025715990247675,0.3149802877711147,0.43678534863413265,0.13561079596512784,0.3025715990247675,0.43678534863413265,0.4918105302612765,0.2791986975752632
1,first_place_votes,in_kind_bin_count_medium,cash_in_kind_bins,record count,13,0.323039367372762,0.28166894606039067,0.43678534863413265,0.13561079596512784,0.323039367372762,0.43678534863413265,0.4808982005909109,0.2791986975752632
1,first_place_votes,in_kind_bin_amount_large,cash_in_kind_bins,dollar amount,13,0.6130551626784475,0.025882270285026647,0.5301655231106168,0.062362810273657886,0.6130551626784475,0.5301655231106168,0.0724703567980746,0.14797954980190006
1,first_place_votes,in_kind_bin_count_large,cash_in_kind_bins,record count,13,0.6619643699654914,0.013711701036644293,0.5626756176472905,0.0452942282888933,0.6619643699654914,0.5626756176472905,0.04755709442115211,0.11742948074898261
1,first_place_votes,in_kind_bin_amount_mega,cash_in_kind_bins,dollar amount,13,0.7100140353085216,0.006546027949207659,0.5765566601970552,0.03914622946156462,0.7100140353085216,0.5765566601970552,0.03686926149621009,0.10960944249238093
1,first_place_votes,in_kind_bin_count_mega,cash_in_kind_bins,record count,13,0.715082193472998,0.006005748690073481,0.5765566601970552,0.03914622946156462,0.715082193472998,0.5765566601970552,0.03686926149621009,0.10960944249238093
1,first_place_votes,individual_amount,individual_business,dollar amount,13,0.7096718976970686,0.006583796695751802,0.7527472527472527,0.002982233389169849,0.7096718976970686,0.7527472527472527,0.03686926149621009,0.02225311773699943
1,first_place_votes,individual_amount_share,individual_business,dollar share,13,-0.6107713922117365,0.026597842354148016,-0.5116923685290784,0.07386374132035413,0.6107713922117365,0.5116923685290784,0.07301368489373966,0.16952334073523898
1,first_place_votes,individual_count,individual_business,record count,13,0.7168553328494962,0.005825044272383792,0.7417582417582418,0.003701313735752629,0.7168553328494962,0.7417582417582418,0.03686926149621009,0.02225311773699943
1,first_place_votes,individual_count_share,individual_business,record share,13,0.31251647399055477,0.29852928924364946,0.06602482174568754,0.8303121739076676,0.31251647399055477,0.06602482174568754,0.4810053834209783,0.8740128146396502
1,first_place_votes,business_amount,individual_business,dollar amount,13,0.7610006800821913,0.0025174977324294774,0.7166432918841366,0.005846431266760296,0.7610006800821913,0.7166432918841366,0.03686926149621009,0.024803041737770953
1,first_place_votes,business_amount_share,individual_business,dollar share,13,0.006551610537288061,0.98305273385894,0.4507917481206666,0.12210623730967873,0.006551610537288061,0.4507917481206666,0.986270067452062,0.2590132306568943
1,first_place_votes,business_count,individual_business,record count,13,0.8196067741990278,0.0006048989695836457,0.7313694250075097,0.004497975065063601,0.8196067741990278,0.7313694250075097,0.03686926149621009,0.02225311773699943
1,first_place_votes,business_count_share,individual_business,record share,13,-0.23924942076029898,0.43113921624473533,0.47390927366531616,0.10183878929967999,0.23924942076029898,0.47390927366531616,0.6035949027426295,0.22630842066595552
1,first_place_votes,individual_bin_amount_micro,individual_business_bins,dollar amount,13,0.72378155711349,0.0051588369001747915,0.7637362637362637,0.0023766147979084468,0.72378155711349,0.7637362637362637,0.03686926149621009,0.02225311773699943
1,first_place_votes,individual_bin_amount_share_micro,individual_business_bins,dollar share,13,0.275781422060894,0.3617584055400839,0.32967032967032966,0.2713350545052358,0.275781422060894,0.32967032967032966,0.5334983634207635,0.43371618509985393
1,first_place_votes,individual_bin_count_micro,individual_business_bins,record count,13,0.7150678903916745,0.006007223616773505,0.7527472527472527,0.002982233389169849,0.7150678903916745,0.7527472527472527,0.03686926149621009,0.02225311773699943
1,first_place_votes,individual_bin_count_share_micro,individual_business_bins,record share,13,0.32873477547159097,0.272779396447566,0.32967032967032966,0.2713350545052358,0.32873477547159097,0.32967032967032966,0.47147056176122515,0.43371618509985393
1,first_place_votes,individual_bin_amount_small,individual_business_bins,dollar amount,13,0.6645604334338253,0.013217117823720845,0.7087912087912087,0.006681784135857957,0.6645604334338253,0.7087912087912087,0.04755709442115211,0.027513228794709237
1,first_place_votes,individual_bin_amount_share_small,individual_business_bins,dollar share,13,-0.31906326948361585,0.28797330478525596,-0.532967032967033,0.06073650306561788,0.31906326948361585,0.532967032967033,0.4810053834209783,0.1466053522273535
1,first_place_votes,individual_bin_count_small,individual_business_bins,record count,13,0.6750826925272235,0.011348904063326481,0.7032967032967032,0.007318569842104322,0.6750826925272235,0.7032967032967032,0.0470772388797496,0.02769188588904338
1,first_place_votes,individual_bin_count_share_small,individual_business_bins,record share,13,-0.368781728242653,0.21498530784973408,-0.3163689375314194,0.2922911964687993,0.368781728242653,0.3163689375314194,0.41128256161293864,0.44479095114817285
1,first_place_votes,individual_bin_amount_medium,individual_business_bins,dollar amount,13,0.6315880560633581,0.020589279298901465,0.7317751076813702,0.0044645807582599385,0.6315880560633581,0.7317751076813702,0.06551134322377739,0.02225311773699943
