type,city,state,zip,amount,contributorType,contributionType,contributionSubType,date,matchAmount,oaeType,campaignId,campaignName,officeSought,batchId,source_file_group,longitude,latitude,isMiscCashContributionUnder100,district,year,candidate,candidate_norm,is_public_matching_contribution
contribution,PORTLAND,OR,97211,10.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,,allowable,163,Mitch Green 2026, Councilor District 4,batch-108,participant,,,,4,2026,Mitch Green,mitch green,False
contribution,PORTLAND,OR,97220,25.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,250.0,matchable,175,Jeremy Beausoleil Smith 2026, Councilor District 4,batch-30,participant,,,,4,2026,Jeremy Beausoleil Smith,jeremy beausoleil smith,False
contribution,PORTLAND,OR,97212,25.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,,matchable,175,Jeremy Beausoleil Smith 2026, Councilor District 4,batch-363,participant,,,,4,2026,Jeremy Beausoleil Smith,jeremy beausoleil smith,False
contribution,Portland,OR,97219,5.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,50.0,matchable,185,Esther Leon 2026, Councilor District 3,batch-1370,participant,,,,3,2026,Esther Leon,esther leon,False
contribution,Portland,OR,97232,25.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,250.0,matchable,177,Tom Sollitt 2026, Councilor District 3,batch-1371,participant,,,,3,2026,Tom Sollitt,tom sollitt,False
contribution,Portland,OR,97201,25.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,,matchable,185,Esther Leon 2026, Councilor District 3,batch-1372,participant,,,,3,2026,Esther Leon,esther leon,False
contribution,Portland,OR,97221,5.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,50.0,matchable,185,Esther Leon 2026, Councilor District 3,batch-1373,participant,,,,3,2026,Esther Leon,esther leon,False
contribution,PORTLAND,OR,97212,25.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,,allowable,164,Tiffany Koyama Lane 2026, Councilor District 3,batch-1374,participant,,,,3,2026,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97266,20.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,200.0,matchable,185,Esther Leon 2026, Councilor District 3,batch-1375,participant,,,,3,2026,Esther Leon,esther leon,False
contribution,Portland,OR,97206,50.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,250.0,matchable,177,Tom Sollitt 2026, Councilor District 3,batch-1376,participant,,,,3,2026,Tom Sollitt,tom sollitt,False
contribution,PORTLAND,OR,97233,10.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,,allowable,163,Mitch Green 2026, Councilor District 4,batch-81,participant,,,,4,2026,Mitch Green,mitch green,False
contribution,Portland,OR,97214,10.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,,matchable,177,Tom Sollitt 2026, Councilor District 3,batch-1378,participant,,,,3,2026,Tom Sollitt,tom sollitt,False
contribution,Portland,OR,97217,5.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,50.0,matchable,177,Tom Sollitt 2026, Councilor District 3,batch-1379,participant,,,,3,2026,Tom Sollitt,tom sollitt,False
contribution,PORTLAND,OR,97214,10.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,100.0,matchable,163,Mitch Green 2026, Councilor District 4,batch-186,participant,,,,4,2026,Mitch Green,mitch green,False
contribution,PORTLAND,OR,97202,25.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,,allowable,163,Mitch Green 2026, Councilor District 4,batch-1381,participant,,,,4,2026,Mitch Green,mitch green,False
contribution,PORTLAND,OR,97214,25.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,,matchable,164,Tiffany Koyama Lane 2026, Councilor District 3,batch-1349,participant,,,,3,2026,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Fuquay Varina,NC,27526,200.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,,allowable,177,Tom Sollitt 2026, Councilor District 3,batch-1383,participant,,,,3,2026,Tom Sollitt,tom sollitt,False
contribution,PORTLAND,OR,97232,25.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,,allowable,163,Mitch Green 2026, Councilor District 4,batch-1384,participant,,,,4,2026,Mitch Green,mitch green,False
contribution,PORTLAND,OR,97216,25.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,,allowable,164,Tiffany Koyama Lane 2026, Councilor District 3,batch-1385,participant,,,,3,2026,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,PORTLAND,OR,97202,10.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,,allowable,163,Mitch Green 2026, Councilor District 4,batch-1386,participant,,,,4,2026,Mitch Green,mitch green,False
contribution,Portland,OR,97206,25.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,250.0,matchable,177,Tom Sollitt 2026, Councilor District 3,batch-1387,participant,,,,3,2026,Tom Sollitt,tom sollitt,False
contribution,PORTLAND,OR,97239,25.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,,allowable,163,Mitch Green 2026, Councilor District 4,batch-1388,participant,,,,4,2026,Mitch Green,mitch green,False
contribution,PORTLAND,OR,97206,100.0,individual,contribution,cash,2026-07-20 07:00:00+00:00,250.0,matchable,164,Tiffany Koyama Lane 2026, Councilor District 3,batch-1389,participant,,,,3,2026,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97214,25.0,individual,contribution,cash,2026-07-19 12:00:00+00:00,250.0,matchable,179,Steve Novick 2026, Councilor District 3,batch-1390,participant,,,,3,2026,Steve Novick,steve novick,False
contribution,Portland,OR,97219,25.0,individual,contribution,cash,2026-07-19 12:00:00+00:00,250.0,matchable,204,Jayne Cronlund 2026, Councilor District 4,batch-1391,participant,,,,4,2026,Jayne Cronlund,jayne cronlund,False
contribution,Portland,OR,97219,25.0,individual,contribution,cash,2026-07-19 12:00:00+00:00,250.0,matchable,204,Jayne Cronlund 2026, Councilor District 4,batch-1392,participant,,,,4,2026,Jayne Cronlund,jayne cronlund,False
contribution,Portland,OR,97213,100.0,individual,contribution,cash,2026-07-19 12:00:00+00:00,250.0,matchable,177,Tom Sollitt 2026, Councilor District 3,batch-1393,participant,,,,3,2026,Tom Sollitt,tom sollitt,False
contribution,Portland,OR,97215,25.0,individual,contribution,cash,2026-07-19 12:00:00+00:00,250.0,matchable,179,Steve Novick 2026, Councilor District 3,batch-1394,participant,,,,3,2026,Steve Novick,steve novick,False
contribution,Portland,OR,97202,25.0,individual,contribution,cash,2026-07-19 12:00:00+00:00,250.0,matchable,179,Steve Novick 2026, Councilor District 3,batch-1395,participant,,,,3,2026,Steve Novick,steve novick,False
contribution,Portland,OR,97215,75.0,individual,contribution,cash,2026-07-19 12:00:00+00:00,250.0,matchable,179,Steve Novick 2026, Councilor District 3,batch-1396,participant,,,,3,2026,Steve Novick,steve novick,False
contribution,Portland,OR,97202,90.0,individual,contribution,cash,2026-07-19 12:00:00+00:00,250.0,matchable,179,Steve Novick 2026, Councilor District 3,batch-1397,participant,,,,3,2026,Steve Novick,steve novick,False
contribution,Portland,OR,97202,10.0,individual,contribution,cash,2026-07-19 12:00:00+00:00,0.0,matchable,179,Steve Novick 2026, Councilor District 3,batch-1397,participant,,,,3,2026,Steve Novick,steve novick,False
contribution,Portland,OR,97215,25.0,individual,contribution,cash,2026-07-19 12:00:00+00:00,250.0,matchable,179,Steve Novick 2026, Councilor District 3,batch-1399,participant,,,,3,2026,Steve Novick,steve novick,False
contribution,Portland,OR,97210,100.0,individual,contribution,cash,2026-07-19 12:00:00+00:00,250.0,matchable,179,Steve Novick 2026, Councilor District 3,batch-1400,participant,,,,3,2026,Steve Novick,steve novick,False
contribution,Portland,OR,97202,25.0,individual,contribution,cash,2026-07-19 12:00:00+00:00,250.0,matchable,179,Steve Novick 2026, Councilor District 3,batch-1401,participant,,,,3,2026,Steve Novick,steve novick,False
contribution,Portland,OR,97211,5.0,individual,contribution,cash,2026-07-19 12:00:00+00:00,50.0,matchable,179,Steve Novick 2026, Councilor District 3,batch-1402,participant,,,,3,2026,Steve Novick,steve novick,False
contribution,Portland,OR,97218,50.0,individual,contribution,cash,2026-07-19 12:00:00+00:00,250.0,matchable,179,Steve Novick 2026, Councilor District 3,batch-1403,participant,,,,3,2026,Steve Novick,steve novick,False
contribution,Portland,OR,97218,50.0,individual,contribution,cash,2026-07-19 12:00:00+00:00,250.0,matchable,179,Steve Novick 2026, Councilor District 3,batch-1404,participant,,,,3,2026,Steve Novick,steve novick,False
contribution,Portland,OR,97215,25.0,individual,contribution,cash,2026-07-19 12:00:00+00:00,,matchable,159,Olivia Clark 2026, Councilor District 4,batch-1399,participant,,,,4,2026,Olivia Clark,olivia clark,False
contribution,Portland,OR,97229,5.0,individual,contribution,cash,2026-07-19 12:00:00+00:00,50.0,matchable,170,Eli Arnold 2026, Councilor District 4,batch-1406,participant,,,,4,2026,Eli Arnold,eli arnold,False
contribution,Portland,OR,97219,5.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,,matchable,185,Esther Leon 2026, Councilor District 3,batch-1407,participant,,,,3,2026,Esther Leon,esther leon,False
contribution,PORTLAND,OR,97232,5.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,,matchable,199,Jamey Evenstar 2026, Councilor District 4,batch-1408,participant,,,,4,2026,Jamey Evenstar,jamey evenstar,False
contribution,PORTLAND,OR,97239,5.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,,matchable,197,Angelita Morillo 2026, Councilor District 3,batch-1409,participant,,,,3,2026,Angelita Morillo,angelita morillo,False
contribution,PORTLAND,OR,97214,25.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,250.0,matchable,197,Angelita Morillo 2026, Councilor District 3,batch-1410,participant,,,,3,2026,Angelita Morillo,angelita morillo,False
contribution,PORTLAND,OR,97202,25.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,,allowable,197,Angelita Morillo 2026, Councilor District 3,batch-1411,participant,,,,3,2026,Angelita Morillo,angelita morillo,False
contribution,PORTLAND,OR,97220,10.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,100.0,matchable,197,Angelita Morillo 2026, Councilor District 3,batch-1412,participant,,,,3,2026,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97202,25.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,,matchable,200,Joel Corcoran 2026, Councilor District 3,batch-1413,participant,,,,3,2026,Joel Corcoran,joel corcoran,False
contribution,PORTLAND,OR,97214,5.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,50.0,matchable,163,Mitch Green 2026, Councilor District 4,batch-1414,participant,,,,4,2026,Mitch Green,mitch green,False
contribution,PORTLAND,OR,97217,50.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,250.0,matchable,199,Jamey Evenstar 2026, Councilor District 4,batch-1415,participant,,,,4,2026,Jamey Evenstar,jamey evenstar,False
contribution,Portland,OR,97215,5.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,,matchable,200,Joel Corcoran 2026, Councilor District 3,batch-1416,participant,,,,3,2026,Joel Corcoran,joel corcoran,False
contribution,Portland,OR,97206,5.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,50.0,matchable,185,Esther Leon 2026, Councilor District 3,batch-1417,participant,,,,3,2026,Esther Leon,esther leon,False
contribution,HYATTSVILLE,MD,20781,10.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,,allowable,164,Tiffany Koyama Lane 2026, Councilor District 3,batch-1418,participant,,,,3,2026,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97219,10.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,100.0,matchable,185,Esther Leon 2026, Councilor District 3,batch-1419,participant,,,,3,2026,Esther Leon,esther leon,False
contribution,Portland,OR,97229,10.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,100.0,matchable,185,Esther Leon 2026, Councilor District 3,batch-1420,participant,,,,3,2026,Esther Leon,esther leon,False
contribution,Portland,OR,97215,10.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,,matchable,185,Esther Leon 2026, Councilor District 3,batch-1421,participant,,,,3,2026,Esther Leon,esther leon,False
contribution,PORTLAND,OR,97216,5.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,50.0,matchable,164,Tiffany Koyama Lane 2026, Councilor District 3,batch-1267,participant,,,,3,2026,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97215,25.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,250.0,matchable,185,Esther Leon 2026, Councilor District 3,batch-1423,participant,,,,3,2026,Esther Leon,esther leon,False
contribution,PORTLAND,OR,97201,10.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,100.0,matchable,197,Angelita Morillo 2026, Councilor District 3,batch-1424,participant,,,,3,2026,Angelita Morillo,angelita morillo,False
contribution,HYATTSVILLE,MD,20781,10.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,,allowable,163,Mitch Green 2026, Councilor District 4,batch-1418,participant,,,,4,2026,Mitch Green,mitch green,False
contribution,PORTLAND,OR,97215,25.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,250.0,matchable,163,Mitch Green 2026, Councilor District 4,batch-1426,participant,,,,4,2026,Mitch Green,mitch green,False
contribution,PORTLAND,OR,97214,5.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,50.0,matchable,164,Tiffany Koyama Lane 2026, Councilor District 3,batch-1414,participant,,,,3,2026,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,PORTLAND,OR,97214,5.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,50.0,matchable,197,Angelita Morillo 2026, Councilor District 3,batch-1414,participant,,,,3,2026,Angelita Morillo,angelita morillo,False
contribution,PORTLAND,OR,97232,5.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,,matchable,163,Mitch Green 2026, Councilor District 4,batch-1429,participant,,,,4,2026,Mitch Green,mitch green,False
contribution,HYATTSVILLE,MD,20781,10.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,,allowable,197,Angelita Morillo 2026, Councilor District 3,batch-1418,participant,,,,3,2026,Angelita Morillo,angelita morillo,False
contribution,PORTLAND,OR,97203,50.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,,allowable,197,Angelita Morillo 2026, Councilor District 3,batch-1431,participant,,,,3,2026,Angelita Morillo,angelita morillo,False
contribution,PORTLAND,OR,97213,10.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,100.0,matchable,199,Jamey Evenstar 2026, Councilor District 4,batch-1432,participant,,,,4,2026,Jamey Evenstar,jamey evenstar,False
contribution,Portland,OR,97206,5.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,50.0,matchable,185,Esther Leon 2026, Councilor District 3,batch-1433,participant,,,,3,2026,Esther Leon,esther leon,False
contribution,PORTLAND,OR,97239,5.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,,matchable,164,Tiffany Koyama Lane 2026, Councilor District 3,batch-1409,participant,,,,3,2026,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,PORTLAND,OR,97239,5.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,,matchable,175,Jeremy Beausoleil Smith 2026, Councilor District 4,batch-1409,participant,,,,4,2026,Jeremy Beausoleil Smith,jeremy beausoleil smith,False
contribution,PORTLAND,OR,97232,10.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,100.0,matchable,175,Jeremy Beausoleil Smith 2026, Councilor District 4,batch-1436,participant,,,,4,2026,Jeremy Beausoleil Smith,jeremy beausoleil smith,False
contribution,Portland,OR,97219,350.0,individual,contribution,cash,2026-07-19 07:00:00+00:00,,matchable,200,Joel Corcoran 2026, Councilor District 3,batch-1437,participant,,,,3,2026,Joel Corcoran,joel corcoran,False
contribution,Portland,OR,97223,50.0,individual,contribution,cash,2026-07-18 17:00:00+00:00,,matchable,190,Kellie Torres 2026, Councilor District 3,batch-1438,participant,,,,3,2026,Kellie Torres,kellie torres,False
contribution,Portland,OR,97212,5.0,individual,contribution,cash,2026-07-18 17:00:00+00:00,50.0,matchable,190,Kellie Torres 2026, Councilor District 3,batch-1299,participant,,,,3,2026,Kellie Torres,kellie torres,False
